,rating
10117,3.5
10118,4.5
10119,4.5
10120,4.5
10121,3.0
10122,1.5
10123,3.0
10124,3.5
10125,3.0
10126,3.0
10127,2.5
10128,5.0
10129,5.0
10130,3.0
10131,4.0
10132,3.0
10133,3.5
10134,4.0
10135,3.5
10136,5.0
10137,3.5
10138,4.5
10139,3.5
10140,2.5
10141,5.0
10142,3.0
10143,2.5
10144,3.0
10145,4.0
10146,3.5
10147,3.5
10148,4.0
10149,3.0
10150,3.5
10151,4.0
10152,3.0
10153,3.0
10154,2.0
10155,2.5
10156,2.0
10157,4.0
10158,2.0
10159,3.5
10160,4.0
10161,3.0
10162,3.0
10163,3.5
10164,2.5
10165,4.0
10166,3.5
10167,3.5
10168,5.0
10169,1.0
10170,5.0
10171,4.0
10172,3.0
10173,4.5
10174,2.5
10175,5.0
10176,2.5
10177,1.0
10178,2.5
10179,3.5
10180,1.0
10181,3.0
10182,4.5
10183,2.5
10184,3.0
10185,3.5
10186,3.0
10187,3.5
10188,2.5
10189,2.0
10190,3.0
10191,3.0
10192,2.5
10193,3.0
10194,3.0
10195,3.0
10196,4.0
10197,3.5
10198,4.0
10199,3.5
10200,4.0
10201,4.5
10202,3.0
10203,4.5
10204,3.5
10205,3.5
10206,3.5
10207,4.0
10208,5.0
10209,4.5
10210,3.0
10211,2.0
10212,3.0
10213,5.0
10214,3.5
10215,3.5
10216,3.0
10217,4.5
10218,3.5
10219,4.0
10220,3.0
10221,4.0
10222,3.5
10223,4.0
10224,3.0
10225,5.0
10226,4.5
10227,3.0
10228,4.0
10229,4.5
10230,3.0
10231,4.0
10232,4.0
10233,5.0
10234,4.0
10235,4.0
10236,2.0
10237,4.0
10238,5.0
10239,3.5
10240,4.0
10241,1.0
10242,4.5
10243,5.0
10244,3.0
10245,3.5
10246,1.0
10247,3.0
10248,2.0
10249,4.0
10250,5.0
10251,5.0
10252,4.0
10253,4.0
10254,2.0
10255,3.5
10256,2.0
10257,3.5
10258,3.0
10259,5.0
10260,4.0
10261,3.5
10262,4.0
10263,4.5
10264,4.0
10265,4.5
10266,3.5
10267,4.0
10268,5.0
10269,3.0
10270,4.0
10271,4.0
10272,2.0
10273,4.5
10274,4.0
10275,4.5
10276,2.5
10277,3.0
10278,2.0
10279,3.5
10280,4.5
10281,3.5
10282,1.5
10283,2.0
10284,4.5
10285,3.0
10286,3.5
10287,4.5
10288,3.0
10289,3.5
10290,4.0
10291,4.5
10292,2.0
10293,3.5
10294,4.5
10295,4.5
10296,3.0
10297,3.5
10298,3.0
10299,5.0
10300,4.0
10301,3.0
10302,2.0
10303,4.0
10304,3.5
10305,5.0
10306,4.5
10307,3.5
10308,3.0
10309,3.5
10310,3.0
10311,3.5
10312,3.5
10313,4.0
10314,4.0
10315,4.5
10316,3.0
10317,4.0
10318,3.5
10319,4.5
10320,2.5
10321,2.5
10322,5.0
10323,4.5
10324,3.5
10325,3.0
10326,4.0
10327,3.0
10328,3.0
10329,1.5
10330,3.5
10331,3.0
10332,4.5
10333,4.5
10334,4.5
10335,3.5
10336,3.5
10337,4.0
10338,4.0
10339,3.0
10340,4.0
10341,5.0
10342,4.5
10343,4.0
10344,3.5
10345,3.0
10346,5.0
10347,4.0
10348,3.0
10349,4.5
10350,3.0
10351,3.5
10352,4.5
10353,3.0
10354,4.0
10355,3.5
10356,5.0
10357,5.0
10358,5.0
10359,5.0
10360,5.0
10361,4.0
10362,5.0
10363,5.0
10364,4.0
10365,5.0
10366,5.0
10367,5.0
10368,5.0
10369,5.0
10370,5.0
10371,5.0
10372,5.0
10373,4.0
10374,4.0
10375,4.0
10376,4.0
10377,4.0
10378,5.0
10379,4.0
10380,5.0
10381,5.0
10382,5.0
10383,5.0
10384,4.0
10385,4.0
10386,3.0
10387,4.0
10388,4.0
10389,4.0
10390,2.0
10391,4.0
10392,4.0
10393,2.0
10394,4.0
10395,5.0
10396,5.0
10397,3.0
10398,5.0
10399,4.0
10400,4.5
10401,4.5
10402,4.0
10403,1.5
10404,4.5
10405,5.0
10406,4.5
10407,5.0
10408,5.0
10409,4.5
10410,5.0
10411,5.0
10412,4.0
10413,5.0
10414,4.5
10415,4.0
10416,4.5
10417,3.5
10418,4.0
10419,4.0
10420,4.0
10421,5.0
10422,5.0
10423,4.5
10424,4.0
10425,3.5
10426,4.5
10427,4.0
10428,4.5
10429,3.5
10430,4.5
10431,4.0
10432,4.0
10433,4.5
10434,4.0
10435,3.5
10436,4.5
10437,2.5
10438,4.0
10439,4.0
10440,5.0
10441,5.0
10442,5.0
10443,4.0
10444,4.5
10445,4.0
10446,4.5
10447,4.5
10448,4.0
10449,4.5
10450,5.0
10451,4.5
10452,4.0
10453,5.0
10454,4.0
10455,4.5
10456,4.5
10457,4.0
10458,5.0
10459,3.0
10460,1.0
10461,2.0
10462,4.0
10463,5.0
10464,4.0
10465,3.0
10466,5.0
10467,2.0
10468,3.0
10469,4.0
10470,3.0
10471,2.0
10472,3.0
10473,4.0
10474,4.0
10475,1.0
10476,3.0
10477,5.0
10478,4.0
10479,4.0
10480,5.0
10481,4.0
10482,4.0
10483,3.0
10484,4.0
10485,3.0
10486,5.0
10487,3.0
10488,4.0
10489,5.0
10490,4.0
10491,3.0
10492,4.5
10493,4.5
10494,4.0
10495,4.0
10496,5.0
10497,4.5
10498,5.0
10499,3.5
10500,4.0
10501,3.5
10502,4.5
10503,4.5
10504,4.5
10505,4.0
10506,4.5
10507,4.0
10508,4.5
10509,4.5
10510,3.5
10511,3.5
10512,4.0
10513,4.5
10514,4.5
10515,4.5
10516,4.0
10517,4.0
10518,3.0
10519,3.5
10520,2.5
10521,4.5
10522,4.5
10523,4.0
10524,5.0
10525,4.0
10526,3.5
10527,4.5
10528,3.5
10529,4.0
10530,4.5
10531,4.5
10532,2.0
10533,2.0
10534,4.0
10535,5.0
10536,5.0
10537,5.0
10538,5.0
10539,3.5
10540,5.0
10541,4.0
10542,3.0
10543,3.5
10544,5.0
10545,5.0
10546,4.5
10547,2.5
10548,3.0
10549,5.0
10550,3.5
10551,4.0
10552,2.5
10553,2.0
10554,4.0
10555,2.5
10556,3.5
10557,5.0
10558,5.0
10559,4.0
10560,3.0
10561,3.5
10562,5.0
10563,3.0
10564,4.5
10565,4.5
10566,3.0
10567,5.0
10568,5.0
10569,4.0
10570,3.0
10571,2.0
10572,3.0
10573,2.0
10574,3.0
10575,4.0
10576,3.5
10577,4.0
10578,4.0
10579,2.0
10580,5.0
10581,3.5
10582,4.0
10583,3.0
10584,4.5
10585,2.5
10586,3.0
10587,4.5
10588,4.0
10589,5.0
10590,4.0
10591,4.0
10592,4.0
10593,4.0
10594,4.0
10595,3.5
10596,3.0
10597,5.0
10598,4.0
10599,3.5
10600,4.5
10601,4.5
10602,4.0
10603,5.0
10604,4.0
10605,3.5
10606,4.5
10607,3.5
10608,4.0
10609,1.5
10610,4.0
10611,3.5
10612,3.5
10613,4.5
10614,4.5
10615,3.5
10616,4.5
10617,4.0
10618,2.5
10619,3.5
10620,5.0
10621,4.5
10622,4.0
10623,4.0
10624,4.0
10625,4.0
10626,2.0
10627,3.5
10628,4.0
10629,3.5
10630,1.5
10631,3.5
10632,5.0
10633,4.0
10634,5.0
10635,4.0
10636,3.0
10637,1.0
10638,4.5
10639,1.0
10640,4.0
10641,3.5
10642,3.5
10643,4.0
10644,5.0
10645,3.5
10646,2.0
10647,3.5
10648,5.0
10649,4.5
10650,3.0
10651,3.5
10652,5.0
10653,3.5
10654,2.5
10655,4.5
10656,4.0
10657,4.0
10658,4.0
10659,5.0
10660,5.0
10661,3.5
10662,5.0
10663,1.0
10664,3.0
10665,3.5
10666,4.5
10667,4.0
10668,4.0
10669,4.0
10670,4.0
10671,5.0
10672,5.0
10673,3.5
10674,3.5
10675,3.5
10676,4.5
10677,2.0
10678,3.5
10679,4.0
10680,5.0
10681,3.5
10682,4.0
10683,3.5
10684,1.5
10685,5.0
10686,3.0
10687,3.5
10688,5.0
10689,4.0
10690,4.5
10691,4.0
10692,2.0
10693,3.5
10694,2.5
10695,5.0
10696,4.5
10697,1.5
10698,3.5
10699,5.0
10700,2.0
10701,4.5
10702,5.0
10703,2.5
10704,5.0
10705,3.5
10706,4.0
10707,3.5
10708,4.0
10709,2.5
10710,5.0
10711,1.0
10712,3.0
10713,5.0
10714,4.0
10715,4.0
10716,4.0
10717,4.5
10718,5.0
10719,4.5
10720,2.5
10721,4.0
10722,3.5
10723,3.5
10724,4.0
10725,3.5
10726,4.0
10727,4.0
10728,2.0
10729,2.5
10730,5.0
10731,5.0
10732,5.0
10733,5.0
10734,4.0
10735,4.5
10736,5.0
10737,5.0
10738,5.0
10739,4.5
10740,5.0
10741,5.0
10742,4.0
10743,5.0
10744,5.0
10745,4.5
10746,5.0
10747,4.0
10748,5.0
10749,5.0
10750,5.0
10751,5.0
10752,4.0
10753,4.5
10754,5.0
10755,5.0
10756,4.0
10757,5.0
10758,5.0
10759,4.5
10760,4.5
10761,3.5
10762,5.0
10763,4.0
10764,5.0
10765,4.0
10766,5.0
10767,5.0
10768,3.0
10769,5.0
10770,3.5
10771,2.5
10772,3.5
10773,5.0
10774,5.0
10775,3.5
10776,4.0
10777,4.0
10778,4.0
10779,4.0
10780,4.0
10781,4.0
10782,3.5
10783,2.5
10784,5.0
10785,4.0
10786,3.5
10787,4.0
10788,4.5
10789,3.0
10790,5.0
10791,3.5
10792,4.0
10793,4.0
10794,4.0
10795,3.5
10796,4.0
10797,4.5
10798,3.5
10799,4.5
10800,4.0
10801,4.0
10802,4.0
10803,5.0
10804,4.0
10805,4.0
10806,4.0
10807,3.5
10808,4.0
10809,5.0
10810,4.0
10811,5.0
10812,4.0
10813,4.0
10814,5.0
10815,3.0
10816,5.0
10817,3.0
10818,3.5
10819,5.0
10820,3.5
10821,4.0
10822,3.5
10823,3.5
10824,5.0
10825,4.0
10826,5.0
10827,4.0
10828,3.5
10829,3.5
10830,3.0
10831,3.5
10832,4.0
10833,3.5
10834,4.5
10835,5.0
10836,5.0
10837,4.5
10838,4.0
10839,4.0
10840,4.0
10841,5.0
10842,4.5
10843,4.0
10844,4.0
10845,3.5
10846,4.0
10847,2.5
10848,4.5
10849,4.5
10850,5.0
10851,4.5
10852,5.0
10853,4.0
10854,4.0
10855,5.0
10856,4.5
10857,4.0
10858,4.5
10859,4.0
10860,3.5
10861,2.0
10862,4.0
10863,3.0
10864,5.0
10865,1.0
10866,2.0
10867,4.0
10868,4.5
10869,3.5
10870,1.0
10871,4.5
10872,4.0
10873,3.0
10874,3.5
10875,4.5
10876,4.0
10877,1.0
10878,4.5
10879,2.5
10880,2.5
10881,3.5
10882,4.5
10883,4.5
10884,4.0
10885,4.0
10886,4.0
10887,3.5
10888,4.5
10889,4.0
10890,2.0
10891,4.0
10892,4.0
10893,2.0
10894,2.5
10895,3.0
10896,4.5
10897,5.0
10898,3.5
10899,1.5
10900,1.5
10901,1.0
10902,1.0
10903,1.5
10904,4.0
10905,1.0
10906,4.0
10907,2.5
10908,5.0
10909,4.0
10910,2.0
10911,4.0
10912,4.0
10913,1.0
10914,4.0
10915,2.5
10916,4.0
10917,4.0
10918,1.0
10919,4.0
10920,0.5
10921,4.0
10922,4.0
10923,4.5
10924,3.0
10925,0.5
10926,0.5
10927,3.0
10928,0.5
10929,4.0
10930,4.0
10931,4.5
10932,0.5
10933,3.0
10934,1.0
10935,2.0
10936,3.5
10937,0.5
10938,3.5
10939,0.5
10940,3.5
10941,3.5
10942,4.0
10943,0.5
10944,1.0
10945,3.0
10946,4.5
10947,0.5
10948,5.0
10949,1.5
10950,2.0
10951,4.5
10952,4.5
10953,5.0
10954,0.5
10955,4.0
10956,4.5
10957,4.0
10958,5.0
10959,4.0
10960,1.5
10961,4.5
10962,2.0
10963,3.0
10964,3.5
10965,4.0
10966,4.0
10967,1.0
10968,2.5
10969,4.0
10970,3.5
10971,4.5
10972,4.0
10973,4.0
10974,2.0
10975,4.0
10976,4.0
10977,3.0
10978,4.5
10979,1.5
10980,4.5
10981,2.5
10982,3.5
10983,3.5
10984,3.5
10985,3.0
10986,3.5
10987,2.0
10988,0.5
10989,2.0
10990,3.5
10991,3.0
10992,2.0
10993,3.0
10994,3.0
10995,1.5
10996,3.0
10997,5.0
10998,0.5
10999,4.0
11000,4.0
11001,4.0
11002,4.5
11003,3.0
11004,5.0
11005,4.5
11006,3.0
11007,1.5
11008,3.0
11009,4.5
11010,4.5
11011,3.0
11012,3.5
11013,3.0
11014,4.5
11015,3.0
11016,2.0
11017,3.5
11018,4.0
11019,3.0
11020,3.0
11021,3.0
11022,4.5
11023,0.5
11024,4.0
11025,3.0
11026,4.5
11027,2.0
11028,4.0
11029,3.5
11030,4.0
11031,3.0
11032,3.0
11033,4.0
11034,2.0
11035,5.0
11036,5.0
11037,5.0
11038,5.0
11039,5.0
11040,3.0
11041,2.5
11042,1.0
11043,5.0
11044,5.0
11045,5.0
11046,2.5
11047,5.0
11048,5.0
11049,2.0
11050,4.0
11051,5.0
11052,2.0
11053,2.0
11054,5.0
11055,5.0
11056,5.0
11057,3.0
11058,5.0
11059,2.5
11060,4.0
11061,4.0
11062,3.0
11063,4.0
11064,3.0
11065,3.5
11066,4.0
11067,4.5
11068,4.0
11069,3.0
11070,4.0
11071,3.5
11072,4.0
11073,3.0
11074,4.0
11075,4.5
11076,2.0
11077,3.0
11078,2.0
11079,3.0
11080,2.0
11081,3.0
11082,5.0
11083,3.0
11084,5.0
11085,4.0
11086,4.0
11087,3.0
11088,4.0
11089,4.0
11090,1.0
11091,4.0
11092,1.0
11093,4.5
11094,2.5
11095,1.5
11096,2.0
11097,2.0
11098,3.5
11099,3.0
11100,2.5
11101,4.5
11102,4.0
11103,3.0
11104,3.0
11105,3.5
11106,1.0
11107,4.5
11108,0.5
11109,0.5
11110,1.5
11111,3.0
11112,4.0
11113,2.0
11114,4.0
11115,5.0
11116,5.0
11117,5.0
11118,4.0
11119,4.0
11120,5.0
11121,5.0
11122,5.0
11123,5.0
11124,5.0
11125,5.0
11126,5.0
11127,5.0
11128,4.0
11129,4.0
11130,5.0
11131,4.0
11132,5.0
11133,5.0
11134,4.0
11135,4.0
11136,5.0
11137,5.0
11138,3.0
11139,4.0
11140,5.0
11141,5.0
11142,5.0
11143,4.0
11144,4.0
11145,5.0
11146,4.0
11147,4.0
11148,4.0
11149,4.0
11150,2.0
11151,4.0
11152,4.0
11153,4.0
11154,5.0
11155,4.0
11156,3.0
11157,4.0
11158,5.0
11159,4.0
11160,4.0
11161,2.0
11162,4.0
11163,4.0
11164,2.0
11165,3.0
11166,4.0
11167,3.0
11168,4.5
11169,4.0
11170,5.0
11171,4.0
11172,5.0
11173,4.5
11174,4.0
11175,4.5
11176,5.0
11177,4.0
11178,4.0
11179,4.0
11180,4.0
11181,4.5
11182,3.5
11183,4.0
11184,4.0
11185,4.0
11186,4.0
11187,4.0
11188,4.5
11189,4.5
11190,5.0
11191,4.0
11192,5.0
11193,3.5
11194,4.0
11195,4.0
11196,3.5
11197,5.0
11198,4.0
11199,3.5
11200,3.5
11201,4.0
11202,5.0
11203,4.0
11204,4.5
11205,4.0
11206,5.0
11207,4.0
11208,4.5
11209,4.5
11210,5.0
11211,4.0
11212,4.0
11213,4.0
11214,5.0
11215,4.5
11216,4.0
11217,4.5
11218,4.0
11219,4.5
11220,4.5
11221,5.0
11222,3.5
11223,4.0
11224,4.0
11225,4.0
11226,4.0
11227,5.0
11228,4.5
11229,4.5
11230,5.0
11231,4.0
11232,4.5
11233,4.5
11234,4.0
11235,4.5
11236,5.0
11237,5.0
11238,4.0
11239,4.0
11240,3.5
11241,5.0
11242,4.5
11243,5.0
11244,4.0
11245,4.5
11246,4.0
11247,4.5
11248,4.0
11249,5.0
11250,5.0
11251,4.5
11252,4.5
11253,5.0
11254,4.0
11255,4.0
11256,5.0
11257,4.5
11258,4.0
11259,4.0
11260,4.5
11261,4.5
11262,4.5
11263,4.0
11264,4.5
11265,4.0
11266,3.5
11267,4.0
11268,5.0
11269,4.0
11270,4.5
11271,4.0
11272,5.0
11273,4.5
11274,5.0
11275,4.0
11276,4.5
11277,3.5
11278,4.5
11279,4.0
11280,4.5
11281,4.0
11282,4.0
11283,4.0
11284,4.5
11285,4.0
11286,4.5
11287,4.0
11288,4.0
11289,4.5
11290,3.0
11291,4.0
11292,4.5
11293,5.0
11294,3.5
11295,4.0
11296,3.0
11297,4.5
11298,4.0
11299,4.5
11300,5.0
11301,4.0
11302,4.0
11303,4.0
11304,4.5
11305,4.0
11306,4.5
11307,5.0
11308,4.5
11309,4.0
11310,5.0
11311,4.5
11312,4.5
11313,4.5
11314,4.0
11315,4.0
11316,4.0
11317,4.0
11318,4.0
11319,1.0
11320,3.0
11321,3.0
11322,3.0
11323,3.0
11324,3.0
11325,1.0
11326,3.0
11327,3.0
11328,4.0
11329,3.0
11330,4.0
11331,1.0
11332,2.0
11333,2.0
11334,1.0
11335,3.0
11336,2.0
11337,4.0
11338,4.0
11339,2.0
11340,5.0
11341,3.0
11342,2.5
11343,3.0
11344,3.5
11345,3.5
11346,2.0
11347,3.5
11348,4.5
11349,4.5
11350,3.0
11351,1.0
11352,4.0
11353,4.0
11354,3.0
11355,3.0
11356,3.5
11357,3.5
11358,3.0
11359,2.5
11360,2.5
11361,3.5
11362,4.5
11363,3.5
11364,3.5
11365,3.5
11366,3.5
11367,3.0
11368,4.0
11369,3.5
11370,3.5
11371,3.5
11372,3.0
11373,4.0
11374,2.5
11375,4.5
11376,3.5
11377,3.5
11378,3.0
11379,4.0
11380,4.0
11381,1.5
11382,3.5
11383,3.0
11384,3.5
11385,4.0
11386,2.5
11387,3.5
11388,2.5
11389,3.0
11390,3.0
11391,4.0
11392,3.5
11393,4.0
11394,3.5
11395,3.0
11396,4.0
11397,4.5
11398,1.0
11399,4.0
11400,3.5
11401,2.5
11402,2.0
11403,3.5
11404,3.5
11405,4.0
11406,3.5
11407,3.5
11408,1.5
11409,2.0
11410,4.0
11411,3.5
11412,2.0
11413,3.5
11414,2.5
11415,1.0
11416,3.0
11417,2.5
11418,4.0
11419,4.5
11420,4.5
11421,3.0
11422,2.0
11423,4.0
11424,4.0
11425,3.5
11426,4.5
11427,4.0
11428,2.0
11429,3.5
11430,3.0
11431,2.5
11432,2.5
11433,1.0
11434,3.5
11435,3.5
11436,4.0
11437,3.5
11438,3.5
11439,3.5
11440,4.0
11441,4.0
11442,4.0
11443,3.0
11444,3.0
11445,2.5
11446,3.5
11447,1.5
11448,3.5
11449,4.5
11450,3.5
11451,2.5
11452,4.0
11453,3.5
11454,4.0
11455,3.5
11456,4.0
11457,4.0
11458,3.5
11459,2.5
11460,4.0
11461,3.0
11462,4.0
11463,2.5
11464,3.5
11465,4.0
11466,3.5
11467,4.0
11468,3.0
11469,2.5
11470,2.0
11471,3.0
11472,4.0
11473,4.0
11474,3.5
11475,4.5
11476,3.5
11477,2.5
11478,4.0
11479,4.0
11480,3.5
11481,4.0
11482,4.0
11483,4.0
11484,3.0
11485,3.0
11486,2.0
11487,2.5
11488,4.0
11489,3.0
11490,4.0
11491,3.5
11492,2.0
11493,1.5
11494,3.5
11495,4.0
11496,2.5
11497,3.0
11498,4.0
11499,3.5
11500,3.5
11501,3.0
11502,4.0
11503,4.0
11504,4.0
11505,3.0
11506,4.0
11507,3.5
11508,3.0
11509,4.0
11510,3.5
11511,4.5
11512,3.0
11513,3.5
11514,3.0
11515,4.0
11516,3.5
11517,3.5
11518,3.5
11519,4.0
11520,3.5
11521,3.0
11522,3.0
11523,4.0
11524,4.5
11525,4.5
11526,4.5
11527,2.5
11528,4.5
11529,1.5
11530,3.0
11531,3.5
11532,4.0
11533,3.5
11534,4.0
11535,3.0
11536,4.5
11537,3.5
11538,4.0
11539,3.5
11540,4.0
11541,3.5
11542,2.5
11543,3.5
11544,3.5
11545,4.0
11546,4.0
11547,3.5
11548,4.0
11549,4.0
11550,3.5
11551,5.0
11552,4.5
11553,3.5
11554,3.0
11555,0.5
11556,4.5
11557,1.5
11558,3.5
11559,3.5
11560,5.0
11561,3.5
11562,5.0
11563,2.5
11564,1.5
11565,2.5
11566,3.0
11567,4.0
11568,5.0
11569,0.5
11570,5.0
11571,5.0
11572,3.0
11573,5.0
11574,3.5
11575,4.5
11576,1.0
11577,0.5
11578,3.5
11579,3.5
11580,5.0
11581,2.0
11582,0.5
11583,3.5
11584,5.0
11585,2.0
11586,1.5
11587,2.5
11588,4.0
11589,3.5
11590,3.0
11591,3.5
11592,3.5
11593,5.0
11594,3.0
11595,5.0
11596,0.5
11597,4.0
11598,4.0
11599,3.0
11600,4.5
11601,3.0
11602,4.0
11603,3.5
11604,0.5
11605,3.0
11606,4.0
11607,4.0
11608,3.0
11609,4.0
11610,2.5
11611,0.5
11612,3.5
11613,3.5
11614,3.5
11615,3.5
11616,0.5
11617,3.5
11618,4.5
11619,3.5
11620,2.0
11621,0.5
11622,3.0
11623,4.0
11624,2.0
11625,3.0
11626,3.5
11627,3.5
11628,3.0
11629,4.5
11630,4.0
11631,5.0
11632,3.0
11633,1.5
11634,5.0
11635,4.5
11636,3.5
11637,5.0
11638,2.0
11639,4.0
11640,4.0
11641,4.5
11642,3.5
11643,3.5
11644,2.0
11645,4.5
11646,2.5
11647,3.5
11648,5.0
11649,4.0
11650,3.0
11651,3.0
11652,3.0
11653,4.0
11654,3.0
11655,3.0
11656,4.0
11657,4.0
11658,5.0
11659,4.0
11660,5.0
11661,3.0
11662,4.0
11663,5.0
11664,4.0
11665,3.0
11666,4.0
11667,5.0
11668,3.0
11669,4.0
11670,4.0
11671,2.0
11672,3.0
11673,1.0
11674,3.0
11675,4.0
11676,3.0
11677,4.0
11678,3.0
11679,4.0
11680,5.0
11681,3.0
11682,4.0
11683,3.0
11684,2.0
11685,3.0
11686,4.0
11687,4.0
11688,5.0
11689,4.0
11690,3.0
11691,3.0
11692,3.0
11693,3.0
11694,3.0
11695,4.0
11696,4.0
11697,4.0
11698,2.0
11699,4.0
11700,4.0
11701,4.0
11702,3.0
11703,5.0
11704,3.0
11705,3.0
11706,3.0
11707,4.0
11708,5.0
11709,5.0
11710,5.0
11711,4.0
11712,4.0
11713,3.0
11714,4.0
11715,5.0
11716,4.0
11717,4.0
11718,4.0
11719,5.0
11720,4.0
11721,3.0
11722,3.0
11723,3.0
11724,4.0
11725,3.0
11726,3.0
11727,4.0
11728,5.0
11729,3.0
11730,3.0
11731,3.0
11732,4.0
11733,3.0
11734,3.0
11735,4.0
11736,4.0
11737,3.0
11738,4.0
11739,4.0
11740,3.0
11741,3.0
11742,4.0
11743,3.0
11744,4.0
11745,5.0
11746,4.0
11747,4.0
11748,5.0
11749,3.0
11750,4.0
11751,3.0
11752,3.0
11753,4.0
11754,3.0
11755,3.0
11756,3.0
11757,3.0
11758,3.0
11759,4.0
11760,3.0
11761,5.0
11762,3.0
11763,5.0
11764,4.0
11765,1.0
11766,4.0
11767,4.0
11768,3.0
11769,3.0
11770,3.0
11771,4.0
11772,3.0
11773,1.0
11774,3.0
11775,5.0
11776,4.0
11777,4.0
11778,3.0
11779,4.0
11780,5.0
11781,3.0
11782,4.0
11783,5.0
11784,4.0
11785,4.0
11786,4.0
11787,4.0
11788,4.0
11789,3.0
11790,3.0
11791,4.0
11792,4.0
11793,3.0
11794,3.0
11795,5.0
11796,4.0
11797,4.0
11798,5.0
11799,3.0
11800,4.0
11801,4.0
11802,3.0
11803,4.0
11804,4.0
11805,3.0
11806,4.0
11807,4.0
11808,3.0
11809,3.0
11810,3.0
11811,3.0
11812,3.0
11813,3.0
11814,4.0
11815,5.0
11816,3.0
11817,4.0
11818,4.0
11819,3.0
11820,5.0
11821,4.0
11822,3.0
11823,3.0
11824,4.0
11825,3.0
11826,3.0
11827,4.0
11828,5.0
11829,3.0
11830,4.0
11831,4.0
11832,4.0
11833,5.0
11834,5.0
11835,3.0
11836,4.0
11837,3.0
11838,3.0
11839,4.0
11840,3.0
11841,3.0
11842,4.0
11843,4.0
11844,3.0
11845,4.0
11846,3.0
11847,4.0
11848,3.0
11849,4.0
11850,4.0
11851,4.0
11852,4.0
11853,4.0
11854,5.0
11855,4.0
11856,3.0
11857,3.0
11858,4.0
11859,4.0
11860,3.0
11861,4.0
11862,3.0
11863,4.0
11864,4.0
11865,4.0
11866,4.0
11867,3.0
11868,5.0
11869,4.0
11870,4.0
11871,5.0
11872,4.0
11873,4.0
11874,4.0
11875,3.0
11876,4.0
11877,5.0
11878,3.0
11879,4.0
11880,3.0
11881,4.0
11882,5.0
11883,5.0
11884,3.0
11885,3.0
11886,4.0
11887,3.0
11888,3.0
11889,5.0
11890,4.0
11891,5.0
11892,4.0
11893,5.0
11894,4.0
11895,4.0
11896,3.0
11897,3.0
11898,4.0
11899,3.0
11900,3.0
11901,3.0
11902,3.0
11903,3.0
11904,4.0
11905,3.0
11906,4.0
11907,3.0
11908,4.0
11909,4.0
11910,3.0
11911,4.0
11912,4.0
11913,5.0
11914,4.0
11915,5.0
11916,4.0
11917,4.0
11918,5.0
11919,5.0
11920,5.0
11921,1.0
11922,2.0
11923,4.0
11924,3.0
11925,3.0
11926,4.0
11927,5.0
11928,4.0
11929,5.0
11930,3.0
11931,4.0
11932,4.0
11933,3.0
11934,2.0
11935,5.0
11936,4.0
11937,4.0
11938,4.0
11939,4.0
11940,4.5
11941,4.5
11942,4.0
11943,3.5
11944,4.0
11945,3.0
11946,4.0
11947,4.0
11948,4.0
11949,4.5
11950,3.5
11951,4.0
11952,4.0
11953,4.0
11954,4.0
11955,4.5
11956,3.5
11957,4.0
11958,4.0
11959,3.5
11960,3.5
11961,4.0
11962,4.5
11963,3.5
11964,3.5
11965,4.0
11966,4.0
11967,4.0
11968,4.0
11969,3.5
11970,4.0
11971,3.5
11972,4.0
11973,4.0
11974,4.5
11975,4.0
11976,3.0
11977,4.0
11978,4.5
11979,4.0
11980,3.5
11981,4.5
11982,4.0
11983,4.0
11984,4.0
11985,4.5
11986,4.0
11987,3.5
11988,4.0
11989,4.0
11990,4.5
11991,5.0
11992,4.0
11993,1.5
11994,2.5
11995,4.5
11996,4.0
11997,3.0
11998,4.5
11999,4.5
12000,4.5
12001,4.5
12002,4.0
12003,4.5
12004,3.0
12005,4.0
12006,3.5
12007,4.0
12008,4.5
12009,4.0
12010,5.0
12011,3.5
12012,4.0
12013,4.0
12014,3.0
12015,4.5
12016,4.5
12017,2.0
12018,4.0
12019,3.5
12020,3.5
12021,4.5
12022,5.0
12023,3.5
12024,4.5
12025,5.0
12026,4.0
12027,4.0
12028,5.0
12029,4.0
12030,2.5
12031,3.5
12032,5.0
12033,5.0
12034,3.5
12035,3.5
12036,4.5
12037,3.0
12038,4.5
12039,4.5
12040,4.0
12041,4.0
12042,4.5
12043,4.5
12044,4.5
12045,5.0
12046,4.5
12047,4.5
12048,5.0
12049,4.0
12050,4.5
12051,4.5
12052,4.5
12053,4.5
12054,3.5
12055,5.0
12056,4.5
12057,4.5
12058,5.0
12059,3.0
12060,4.5
12061,4.0
12062,4.0
12063,4.5
12064,4.5
12065,4.5
12066,4.5
12067,5.0
12068,4.5
12069,4.0
12070,4.5
12071,0.5
12072,3.0
12073,2.5
12074,2.0
12075,4.0
12076,0.5
12077,2.5
12078,1.0
12079,3.0
12080,4.5
12081,2.5
12082,4.0
12083,1.5
12084,1.5
12085,1.0
12086,3.0
12087,2.5
12088,1.5
12089,2.5
12090,2.0
12091,3.5
12092,3.0
12093,2.5
12094,4.0
12095,0.5
12096,1.5
12097,3.0
12098,3.5
12099,3.5
12100,3.0
12101,3.0
12102,1.0
12103,2.5
12104,2.0
12105,2.0
12106,1.5
12107,1.5
12108,0.5
12109,1.5
12110,1.0
12111,2.5
12112,1.0
12113,0.5
12114,3.5
12115,2.0
